doc_id,chunk_id_global,neighbor_jaccard_at_k,neighbor_spearman_on_overlap
Grampian-2023-2024,Grampian-2023-2024:p0014_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0015_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0016_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0016_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0017_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0018_000,0.8181818181818182,0.9954736269412082
Grampian-2023-2024,Grampian-2023-2024:p0019_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0020_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0020_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0021_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0022_000,1.0,0.9878787878787879
Grampian-2023-2024,Grampian-2023-2024:p0022_001,0.8181818181818182,0.7617647058823531
Grampian-2023-2024,Grampian-2023-2024:p0023_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0023_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0024_000,0.8181818181818182,0.6534973783646051
Grampian-2023-2024,Grampian-2023-2024:p0024_001,0.6666666666666666,0.3608810307366151
Grampian-2023-2024,Grampian-2023-2024:p0025_000,0.3333333333333333,0.9909049012718053
Grampian-2023-2024,Grampian-2023-2024:p0026_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0026_001,0.8181818181818182,0.9950982806915577
Grampian-2023-2024,Grampian-2023-2024:p0027_000,0.8181818181818182,0.9959292143521046
Grampian-2023-2024,Grampian-2023-2024:p0027_001,0.8181818181818182,0.9959292143521044
Grampian-2023-2024,Grampian-2023-2024:p0027_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0028_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0028_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0029_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0029_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0029_002,0.6666666666666666,0.9819805060619657
Grampian-2023-2024,Grampian-2023-2024:p0030_000,1.0,0.9878787878787879
Grampian-2023-2024,Grampian-2023-2024:p0030_001,1.0,0.44242424242424244
Grampian-2023-2024,Grampian-2023-2024:p0030_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0031_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0031_001,0.8181818181818182,0.9950982806915577
Grampian-2023-2024,Grampian-2023-2024:p0031_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0032_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0032_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0033_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0033_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0033_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0034_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0034_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0035_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0035_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0035_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0036_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0036_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0037_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0037_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0037_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0038_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0039_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0039_001,1.0,0.9878787878787879
Grampian-2023-2024,Grampian-2023-2024:p0040_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0040_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0041_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0041_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0041_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0042_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0042_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0042_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0043_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0043_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0044_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0044_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0045_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0045_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0046_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0047_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0047_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0048_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0048_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0048_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0049_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0049_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0050_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0050_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0050_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0051_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0051_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0052_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0052_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0053_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0053_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0054_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0056_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0056_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0056_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0057_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0057_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0057_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0058_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0058_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0058_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0059_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0059_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0059_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0060_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0060_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0061_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0061_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0061_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0062_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0062_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0062_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0063_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0063_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0064_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0064_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0064_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0065_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0065_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0065_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0066_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0066_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0067_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0067_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0068_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0068_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0069_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0069_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0070_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0071_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0071_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0071_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0072_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0072_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0072_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0073_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0074,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0075,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0076,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0077,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0078_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0078_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0079_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0079_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0079_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0080_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0080_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0080_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0080_003,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0081_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0081_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0082,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0083,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0084_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0084_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0084_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0085_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0085_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0086_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0087_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0088,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0089_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0089_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0090_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0090_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0090_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0091_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0091_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0092_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0092_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0093_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0093_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0094,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0095,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0096,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0097,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0098_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0098_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0099_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0099_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0099_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0100_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0100_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0100_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0101_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0101_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0101_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0102_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0102_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0102_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0103_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0103_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0104_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0104_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0105_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0105_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0105_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0106_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0106_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0106_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0107_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0107_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0107_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0108_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0108_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0108_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0109_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0109_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0109_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0110_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0110_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0110_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0110_003,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0111_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0111_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0111_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0112_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0112_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0113_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0113_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0114_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0114_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0115_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0115_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0116_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0116_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0116_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0117_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0117_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0118,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0119,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0120,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0121,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0122,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0123,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0124,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0125,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0126,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0127,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0128_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0128_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0128_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0129,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0130,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0131_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0131_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0131_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0131_003,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0132,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0133,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0134,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0135,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0136,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0137_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0137_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0138_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0138_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0139_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0140,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0141_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0141_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0141_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0142_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0143,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0144,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0145_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0145_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0145_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0146,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0147_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0147_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0147_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0147_003,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0148_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0148_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0148_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0148_003,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0149_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0150,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0151_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0151_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0152_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0152_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0152_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0153_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0153_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0153_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0154_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0154_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0154_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0154_003,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0155,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0156,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0157,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:table_p0158,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0159_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0160_000,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0160_001,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0160_002,1.0,1.0
Grampian-2023-2024,Grampian-2023-2024:p0161_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0002_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0003_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0003_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0003_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0004_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0004_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0004_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0005_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0006_000,0.8181818181818182,0.5443996397334733
Grampian-2024-2025,Grampian-2024-2025:p0006_001,0.8181818181818182,0.772315083521806
Grampian-2024-2025,Grampian-2024-2025:p0007_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0007_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0009_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0009_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0010_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0011_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0011_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0012,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0013_000,0.8181818181818182,1.0
Grampian-2024-2025,Grampian-2024-2025:p0014_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0015_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0016_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0016_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0017_000,0.8181818181818182,0.9954736269412082
