doc_id,chunk_id_global,neighbor_jaccard_at_k,neighbor_spearman_on_overlap
Grampian-2024-2025,Grampian-2024-2025:p0018_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0019_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0020_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0021_000,0.8181818181818182,1.0
Grampian-2024-2025,Grampian-2024-2025:p0022_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0022_001,1.0,0.9878787878787879
Grampian-2024-2025,Grampian-2024-2025:p0023_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0024_000,0.8181818181818182,0.9950982806915577
Grampian-2024-2025,Grampian-2024-2025:p0024_001,0.5384615384615384,0.8570273738428488
Grampian-2024-2025,Grampian-2024-2025:p0025_000,1.0,0.8787878787878788
Grampian-2024-2025,Grampian-2024-2025:p0025_001,0.17647058823529413,0.0
Grampian-2024-2025,Grampian-2024-2025:p0025_002,0.3333333333333333,0.48140568803852524
Grampian-2024-2025,Grampian-2024-2025:p0026_000,0.8181818181818182,0.8762805755343568
Grampian-2024-2025,Grampian-2024-2025:p0027_000,0.25,-0.8106133585711607
Grampian-2024-2025,Grampian-2024-2025:p0028_000,0.8181818181818182,1.0
Grampian-2024-2025,Grampian-2024-2025:p0028_001,0.8181818181818182,0.8486486486486486
Grampian-2024-2025,Grampian-2024-2025:p0029_000,0.8181818181818182,0.9966158955401238
Grampian-2024-2025,Grampian-2024-2025:p0029_001,0.8181818181818182,1.0
Grampian-2024-2025,Grampian-2024-2025:p0029_002,0.8181818181818182,0.9959292143521046
Grampian-2024-2025,Grampian-2024-2025:p0030_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0030_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0030_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0031_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0031_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0031_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0032_000,0.6666666666666666,0.8699176724016802
Grampian-2024-2025,Grampian-2024-2025:p0032_001,0.8181818181818182,1.0
Grampian-2024-2025,Grampian-2024-2025:p0032_002,0.8181818181818182,0.9381941874331418
Grampian-2024-2025,Grampian-2024-2025:p0033_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0033_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0033_002,0.6666666666666666,0.9926837814126352
Grampian-2024-2025,Grampian-2024-2025:p0034_000,0.8181818181818182,0.9959292143521044
Grampian-2024-2025,Grampian-2024-2025:p0034_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0035_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0035_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0035_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0036_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0036_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0037_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0037_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0038_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0038_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0039_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0039_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0040_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0041_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0041_001,0.8181818181818182,0.9954736269412082
Grampian-2024-2025,Grampian-2024-2025:p0042_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0042_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0043_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0043_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0044,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0045,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0046_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0047_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0047_001,0.8181818181818182,0.9950982806915577
Grampian-2024-2025,Grampian-2024-2025:p0048_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0048_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0049_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0049_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0050_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0050_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0051_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0051_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0052_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0052_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0053_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0053_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0054_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0055_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0055_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0056_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0056_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0056_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0057_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0057_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0057_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0058_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0058_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0058_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0059_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0059_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0060_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0060_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0061_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0062_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0062_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0062_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0063_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0065_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0065_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0065_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0066_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0066_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0066_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0067_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0067_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0067_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0068_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0068_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0068_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0069_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0069_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0070_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0070_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0071_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0071_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0071_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0072_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0072_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0072_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0073_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0073_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0074_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0074_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0075_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0075_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0075_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0076_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0076_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0077_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0077_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0078_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0078_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0079_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0079_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0080_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0080_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0080_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0081_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0081_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0081_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0082_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0083,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0084,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0085,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_003,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_004,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_005,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_006,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_007,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_008,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_009,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_010,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0086_011,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0087,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0088_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0088_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0089_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0089_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0089_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0090_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0090_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0091,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0092,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0093_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0093_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0093_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0094_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0094_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0095_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0095_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0096_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0096_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0097_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0098_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0098_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0099_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0099_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0100_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0100_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0101_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0101_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0102_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0102_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0103,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0104,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0105,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0106,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0107_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0107_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0107_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0108_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0108_001,0.8181818181818182,1.0
Grampian-2024-2025,Grampian-2024-2025:p0108_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0109_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0109_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0109_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0110_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0110_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0110_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0111_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0111_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0111_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0112_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0112_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0113_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0113_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0114_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0114_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0114_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0115_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0115_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0115_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0116_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0116_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0116_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0117_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0117_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0117_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0118_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0118_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0118_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0119_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0119_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0119_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0119_003,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0120_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0120_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0120_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0121_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0121_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0122_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0122_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0123_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0123_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0124_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0124_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0125_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0125_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0125_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0126_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0126_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0126_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0127_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0128,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0129,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0130,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0131,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0132_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0132_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0132_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0133,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0134,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0135,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0136,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0137,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0138,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0139_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0139_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0139_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0140,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0141,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0142_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0142_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0142_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0142_003,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0143,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0144,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0145,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0146,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0147,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0148_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0148_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0149_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0149_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0150_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0150_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0151,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0152_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0152_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0152_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0153_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0154,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0155,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0156_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0156_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0156_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0157,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0158_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0158_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0158_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0158_003,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0159_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0159_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0159_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0159_003,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0160_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0160_001,0.8181818181818182,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0161,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0162_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0162_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0163_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0163_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0163_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0164_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0164_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0164_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0165_000,0.8181818181818182,0.9954736269412082
Grampian-2024-2025,Grampian-2024-2025:p0165_001,0.6666666666666666,0.987762965329069
Grampian-2024-2025,Grampian-2024-2025:p0165_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0166,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0167,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0168,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:table_p0169,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0170_000,0.8181818181818182,0.9954736269412082
Grampian-2024-2025,Grampian-2024-2025:p0171_000,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0171_001,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0171_002,1.0,1.0
Grampian-2024-2025,Grampian-2024-2025:p0172_000,1.0,1.0
